id,site,plot,tree,SPP,block,tratamcarina,treatment,wood,name,nome cientifico,status31,status45,status53,status60,dapeq31,dapeq45,dapeq53,dapeq60,g31m2,g45m2,g53m2,g60m2
5452,IGR,30,2,JAN,6,1,NNW,COM,Janauba,Plumeria sucuuba,V,V,V,V,3.501,4.01,4.14,4.39,0.000963,0.001263,0.001346,0.001514
5453,IGR,30,3,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.546,3.57,4.01,4.46,0.000509,0.001001,0.001263,0.001562
5454,IGR,30,4,BDB,6,1,NNW,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,11.249,9.29,10.671,10.696,0.009939,0.006778,0.008943,0.008986
5455,IGR,30,5,PAM,6,1,NNW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,4.456,4.84,4.84,5.41,0.00156,0.00184,0.00184,0.002299
5456,IGR,30,6,EBR,6,1,NNW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,14.324,15.6,15.85,15.66,0.016114,0.019113,0.019731,0.019261
5457,IGR,30,7,JTB,6,1,NNW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,1.91,3.18,3.63,4.14,0.000286,0.000794,0.001035,0.001346
5458,IGR,30,8,PTB,6,1,NNW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,,,,,
5459,IGR,30,9,JBA,6,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,7.751,6.81,6.81,7.86,0.004719,0.003642,0.003642,0.004852
5460,IGR,30,10,MUL,6,1,NNW,COM,Murici,Byrsonima sericea,V,V,V,V,3.608,3.31,7.1,4.46,0.001023,0.00086,0.003959,0.001562
5461,IGR,30,11,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,14.395,18.484,14.719,9.84,0.016274,0.026834,0.017015,0.007605
5462,IGR,30,12,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,9.681,11.088,12.217,11.577,0.007361,0.009655,0.011722,0.010526
5463,IGR,30,13,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,13.331,16.232,16.228,16.055,0.013958,0.020692,0.020683,0.020243
5464,IGR,30,14,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,5.974,6.36,6.781,7.028,0.002803,0.003177,0.003612,0.003879
5465,IGR,30,15,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,M,6.496,1.302,,,0.003314,0.000133,,
5466,IGR,30,16,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,11.618,12.837,12.792,13.641,0.010602,0.012943,0.012852,0.014615
5467,IGR,30,17,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,12.732,18.14,19.35,19.42,0.012732,0.025844,0.029407,0.02962
5468,IGR,30,18,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,,,,,,,,
5469,IGR,30,19,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,5.73,6.62,7.13,7.64,0.002578,0.003442,0.003993,0.004584
5470,IGR,30,20,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,3.443,4.604,5.834,6.175,0.000931,0.001665,0.002673,0.002994
5471,IGR,30,21,PUT,6,1,NNW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,7.958,8.21,8.15,8.15,0.004974,0.005294,0.005217,0.005217
5472,IGR,30,22,SAP,6,1,NNW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.801,3.105,3.107,3.985,0.000255,0.000757,0.000758,0.001247
5473,IGR,30,23,ACG,6,1,NNW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,30.046,34,34.641,32.043,0.070904,0.090792,0.09425,0.080643
5474,IGR,30,24,JER,6,1,NNW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,3.661,5.92,7.26,8.28,0.001052,0.002753,0.00414,0.005385
5475,IGR,30,25,TIM,6,1,NNW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,17.088,15.577,18.038,15.396,0.022934,0.019057,0.025554,0.018618
5476,IGR,30,26,ACJ,6,1,NNW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,4.934,4.9,4.9,4.84,0.001912,0.001886,0.001886,0.00184
5477,IGR,30,27,PAS,6,1,NNW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,4.582,6.546,6.91,7.719,0.001649,0.003366,0.00375,0.00468
5478,IGR,30,28,JUE,6,1,NNW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,4.138,6.05,6.56,7.13,0.001345,0.002875,0.00338,0.003993
5479,IGR,30,29,JEB,6,1,NNW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,1.91,2.48,3.37,2.55,0.000286,0.000483,0.000892,0.000511
5480,IGR,30,30,ACT,6,1,NNW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,4.724,3.371,3.477,3.646,0.001753,0.000893,0.00095,0.001044
5481,IGR,30,31,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,10.504,13.18,14.2,14.96,0.008666,0.013643,0.015837,0.017577
5482,IGR,30,32,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,4.732,5.467,5.623,5.587,0.001759,0.002347,0.002483,0.002451
5483,IGR,30,33,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,15.915,21.546,22.765,24.166,0.019894,0.036461,0.040702,0.045867
5484,IGR,30,34,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,4.414,6.284,6.315,6.784,0.00153,0.003101,0.003132,0.003615
5485,IGR,30,35,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,7.666,8.06,6.941,7.034,0.004615,0.005103,0.003784,0.003886
5486,IGR,30,36,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,2.387,19.909,18.33,19.1,0.000448,0.03113,0.026389,0.028652
5487,IGR,30,37,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,M,M,M,M,,,,,,,,
5488,IGR,30,38,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,M,6.048,6.05,5.98,,0.002873,0.002875,0.002809,
5489,IGR,30,39,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,7.8,8.932,9.548,9.824,0.004779,0.006266,0.00716,0.007581
5490,IGR,30,40,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,4.265,7.21,8.427,8.658,0.001428,0.004083,0.005578,0.005887
5491,IGR,30,41,MUL,6,1,NNW,COM,Murici,Byrsonima sericea,V,V,V,V,2.96,4.01,4.9,5.79,0.000688,0.001263,0.001886,0.002633
5492,IGR,30,42,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,3.316,2.86,3.25,3.57,0.000863,0.000642,0.00083,0.001001
5493,IGR,30,43,PTB,6,1,NNW,COM,Pitomba,Talisia coriacea,V,V,V,V,,5.09,0.73,0.95,,0.002035,0.000042,0.000071
5494,IGR,30,44,IPR,6,1,NNW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,6.366,6.88,6.81,6.68,0.003183,0.003718,0.003642,0.003505
5495,IGR,30,45,EBR,6,1,NNW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,14.483,20.75,21.68,21.96,0.016475,0.033816,0.036915,0.037875
5496,IGR,30,46,BAL,6,1,NNW,FIN,Balsamo,Myrocarpus frondosus,M,M,M,M,,,,,,,,
5497,IGR,30,47,BDB,6,1,NNW,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,13.318,14.215,13.559,13.275,0.01393,0.01587,0.014439,0.013841
5498,IGR,30,48,JBA,6,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,3.041,4.555,4.471,5.032,0.000726,0.001629,0.00157,0.001989
5499,IGR,30,49,JAN,6,1,NNW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
5500,IGR,30,50,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,3.316,1.97,2.26,2.55,0.000863,0.000305,0.000401,0.000511
5501,IGR,30,51,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,13.369,17.57,18.81,19.54,0.014037,0.024246,0.027789,0.029987
5502,IGR,30,52,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,9.729,17.63,14.77,14.96,0.007435,0.024412,0.017134,0.017577
5503,IGR,30,53,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,14.798,15.185,16.535,17.77,0.017199,0.01811,0.021473,0.0248
5504,IGR,30,54,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,3.428,5.283,6.188,6.327,0.000923,0.002192,0.003007,0.003144
5505,IGR,30,55,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,6.844,7,7,7.13,0.003678,0.003848,0.003848,0.003993
5506,IGR,30,56,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,3.979,16.14,14.26,14.96,0.001243,0.02046,0.015971,0.017577
5507,IGR,30,57,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,,1.66,1.78,1.91,,0.000216,0.000249,0.000287
5508,IGR,30,58,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,8.276,8.28,7.7,8.4,0.005379,0.005385,0.004657,0.005542
5509,IGR,30,59,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,7.799,8.98,8.189,8.772,0.004777,0.006333,0.005267,0.006044
5510,IGR,30,60,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,M,M,M,M,,,,,,,,
5511,IGR,30,61,PUT,6,1,NNW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,10.504,11.33,10.89,10.89,0.008666,0.010082,0.009314,0.009314
5512,IGR,30,62,SAP,6,1,NNW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.592,2.55,2.67,3.31,0.000199,0.000511,0.00056,0.00086
5513,IGR,30,63,ACG,6,1,NNW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,17.763,17.818,18.041,18.482,0.02478,0.024936,0.025563,0.026828
5514,IGR,30,64,JER,6,1,NNW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.069,4.2,5.28,6.11,0.000336,0.001385,0.00219,0.002932
5515,IGR,30,65,TIM,6,1,NNW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,21.096,20.871,19.522,19.561,0.034952,0.034211,0.029931,0.030052
5516,IGR,30,66,ACJ,6,1,NNW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,5.57,5.67,5.54,5.54,0.002437,0.002525,0.002411,0.002411
5517,IGR,30,67,PAS,6,1,NNW,MED,Pau-sangue,Pterocarpus rohrii,M,M,M,M,,,,,,,,
5518,IGR,30,68,JUE,6,1,NNW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,5.093,6.88,7.26,7.83,0.002037,0.003718,0.00414,0.004815
5519,IGR,30,69,JEB,6,1,NNW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,1.592,1.85,1.78,1.97,0.000199,0.000269,0.000249,0.000305
5520,IGR,30,70,ACT,6,1,NNW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.183,4.58,5.03,5.54,0.000796,0.001647,0.001987,0.002411
5521,IGR,30,71,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,11.141,14.77,16.27,17.25,0.009748,0.017134,0.020791,0.023371
5522,IGR,30,72,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,8.447,7.561,7.71,7.627,0.005604,0.00449,0.004668,0.004568
5523,IGR,30,73,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,14.267,18.165,18.473,19.422,0.015987,0.025915,0.026802,0.029627
5524,IGR,30,74,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,4.238,6.318,6.354,7.554,0.001411,0.003135,0.003171,0.004482
5525,IGR,30,75,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,7.321,7.58,7.64,7.64,0.00421,0.004513,0.004584,0.004584
5526,IGR,30,76,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,6.048,19.556,19.877,20.561,0.002873,0.030037,0.031031,0.033203
5527,IGR,30,77,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,10.972,15.22,17.57,18.91,0.009456,0.018194,0.024246,0.028085
5528,IGR,30,78,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,,,0.51,,,,0.00002,
5529,IGR,30,79,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,6.685,7.32,7.77,8.59,0.003509,0.004208,0.004742,0.005795
5530,IGR,30,80,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,4.138,5.264,6.132,6.226,0.001345,0.002176,0.002953,0.003045
5531,IGR,30,81,JBA,6,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.865,3.5,4.46,5.09,0.000645,0.000962,0.001562,0.002035
5532,IGR,30,82,JAN,6,1,NNW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
5533,IGR,30,83,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,1.856,2.42,2.8,3.31,0.000271,0.00046,0.000616,0.00086
5534,IGR,30,84,BDB,6,1,NNW,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,M,11.828,10.463,10.426,,0.010988,0.008599,0.008537,
5535,IGR,30,85,PAM,6,1,NNW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,3.501,4.07,3.82,4.46,0.000963,0.001301,0.001146,0.001562
5536,IGR,30,86,EBR,6,1,NNW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,13.846,16.42,16.36,16.3,0.015058,0.021176,0.021021,0.020867
5537,IGR,30,87,JTB,6,1,NNW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,1.432,2.8,3.37,3.88,0.000161,0.000616,0.000892,0.001182
5538,IGR,30,88,PTB,6,1,NNW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,0.57,,,,0.000026
5539,IGR,30,89,JBA,6,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,8.061,6.37,6.24,6.43,0.005103,0.003187,0.003058,0.003247
5540,IGR,30,90,MUL,6,1,NNW,COM,Murici,Byrsonima sericea,V,V,V,V,1.273,1.783,1.98,2.446,0.000127,0.00025,0.000308,0.00047
5541,IGR,30,91,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,11.3,15.6,17,17.83,0.010029,0.019113,0.022698,0.024969
5542,IGR,30,92,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,7.309,9.089,9.43,9.762,0.004196,0.006489,0.006983,0.007484
5543,IGR,30,93,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,13.306,17.165,18.323,18.996,0.013906,0.02314,0.026367,0.028341
5544,IGR,30,94,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,5.513,7.76,7.905,8.137,0.002387,0.004729,0.004907,0.0052
5545,IGR,30,95,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,6.799,7.335,7.265,7.38,0.003631,0.004225,0.004146,0.004278
5546,IGR,30,96,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,10.441,10.82,10.57,10.89,0.008563,0.009195,0.008775,0.009314
5547,IGR,30,97,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,2.546,2.8,2.74,2.86,0.000509,0.000616,0.00059,0.000642
5548,IGR,30,98,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,6.366,6.49,6.37,6.75,0.003183,0.003308,0.003187,0.003578
5549,IGR,30,99,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,3.183,4.2,4.58,5.09,0.000796,0.001385,0.001647,0.002035
5550,IGR,30,100,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,3.501,5.011,5.16,5.6,0.000963,0.001972,0.002091,0.002463
5551,IGR,30,101,PUT,6,1,NNW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,8.117,8.72,8.85,8.98,0.005175,0.005972,0.006151,0.006333
5552,IGR,30,102,SAP,6,1,NNW,MED,sapucaia,Lecythis pisonis,V,V,V,V,1.91,2.88,2.9,3.18,0.000286,0.000652,0.000661,0.000794
5553,IGR,30,103,ACG,6,1,NNW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,20.143,27.716,27.228,25.042,0.031867,0.060334,0.058224,0.049252
5554,IGR,30,104,JER,6,1,NNW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.387,4.07,5.16,6.18,0.000448,0.001301,0.002091,0.003
5555,IGR,30,105,TIM,6,1,NNW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,17.33,17.787,17.245,17.904,0.023587,0.024847,0.023358,0.025177
5556,IGR,30,106,ACJ,6,1,NNW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,6.366,6.94,6.88,7.1,0.003183,0.003783,0.003718,0.003959
5557,IGR,30,107,PAS,6,1,NNW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,2.757,3.289,3.291,3.714,0.000597,0.000849,0.000851,0.001083
5558,IGR,30,108,JUE,6,1,NNW,MED,juerana-vermelha,Parkia pendula,V,V,V,V,3.342,6.11,7,8.37,0.000877,0.002932,0.003848,0.005502
5559,IGR,30,109,JEB,6,1,NNW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.069,2.55,2.74,3.25,0.000336,0.000511,0.00059,0.00083
5560,IGR,30,110,ACT,6,1,NNW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.534,4.14,4.65,5.86,0.000981,0.001346,0.001698,0.002697
5561,IGR,30,111,BOL,6,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,10.186,13.05,13.88,14.32,0.008149,0.013376,0.015131,0.016106
5562,IGR,30,112,CFO,6,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,5.949,7.44,6.62,8.006,0.002779,0.004348,0.003442,0.005034
5563,IGR,30,113,FDG,6,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,17.115,19.516,19.95,21.561,0.023006,0.029915,0.03126,0.036511
5564,IGR,30,114,ING,6,1,NNW,INI,Inga,Inga laurina,V,V,V,V,5.423,6.918,7.405,8.171,0.00231,0.003759,0.004306,0.005244
5565,IGR,30,115,FID,6,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,8.404,7.58,7.58,7.96,0.005547,0.004513,0.004513,0.004976
5566,IGR,30,116,CMI,6,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,5.73,17.13,17.51,18.91,0.002578,0.023046,0.02408,0.028085
5567,IGR,30,117,IGM,6,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,7.511,6.94,7,7.35,0.004431,0.003783,0.003848,0.004243
5568,IGR,30,118,PVI,6,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,,,,,,,,
5569,IGR,30,119,PPO,6,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,6.694,6.11,6.27,7,0.003519,0.002932,0.003088,0.003848
5570,IGR,30,120,PIM,6,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,6.048,6.24,6.24,6.18,0.002873,0.003058,0.003058,0.003
5571,IGR,30,121,MUL,6,1,NNW,COM,Murici,Byrsonima sericea,V,V,V,V,4.282,6.559,7.62,8.776,0.00144,0.003379,0.00456,0.006049
5572,IGR,30,122,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.228,2.93,0.67,3.82,0.00039,0.000674,0.000035,0.001146
5573,IGR,30,123,PTB,6,1,NNW,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.38,0.57,0.7,,0.000011,0.000026,0.000038
5574,IGR,30,124,IPR,6,1,NNW,FIN,Ipe-roxo,Handroanthus impetiginosus,V,V,V,V,4.775,5.22,5.44,5.41,0.00179,0.00214,0.002324,0.002299
5575,IGR,30,125,EBR,6,1,NNW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,16.393,18.72,19.13,19.48,0.021106,0.027523,0.028742,0.029804
5576,IGR,30,126,BAL,6,1,NNW,FIN,Balsamo,Myrocarpus frondosus,M,M,M,M,,,,,,,,
5577,IGR,30,127,BDB,6,1,NNW,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,9.826,12.296,12.251,14.166,0.007584,0.011875,0.011788,0.015762
5578,IGR,30,128,JBA,6,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,8.602,7.51,7.67,8.34,0.005811,0.00443,0.00462,0.005463
5579,IGR,30,129,JAN,6,1,NNW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
5580,IGR,30,130,PBR,6,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,1.592,2.74,2.8,3.31,0.000199,0.00059,0.000616,0.00086
5581,IGR,4,1,JBA,1,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,3.384,3.25,,1.198,0.000899,0.00083,,0.000113
5582,IGR,4,2,JAN,1,2,NEC,COM,Janauba,Plumeria sucuuba,M,V,V,V,,,,,,,,
5583,IGR,4,3,PBR,1,2,NEC,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,2.414,2.42,2.29,2.93,0.000458,0.00046,0.000412,0.000674
5584,IGR,4,4,BDB,1,2,NEC,COM,Baba-de-boi exotica,Cordia myxa,V,V,V,V,4.893,3.455,3.73,4.373,0.00188,0.000938,0.001093,0.001502
5585,IGR,4,5,PAM,1,2,NEC,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,3.992,4.36,4.52,5.35,0.001251,0.001493,0.001605,0.002248
5586,IGR,4,6,EBR,1,2,NEC,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,8.117,9.39,,1.586,0.005175,0.006925,,0.000198
5587,IGR,4,7,JTB,1,2,NEC,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,,,,,,,,
5588,IGR,4,8,PTB,1,2,NEC,COM,Pitomba,Talisia coriacea,V,V,V,V,,0.67,0.95,0.99,,0.000035,0.000071,0.000077
5589,IGR,4,9,JBA,1,2,NEC,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,,,,,,,,
5590,IGR,4,10,MUL,1,2,NEC,COM,Murici,Byrsonima sericea,V,V,V,V,2.677,4.933,6.847,7.299,0.000563,0.001911,0.003682,0.004184
5591,IGR,4,11,ACT,1,2,NEC,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,3.636,5.28,7.19,7.96,0.001038,0.00219,0.00406,0.004976
5592,IGR,4,12,JEB,1,2,NEC,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,2.075,3.18,3.82,5.09,0.000338,0.000794,0.001146,0.002035
5593,IGR,4,13,JUE,1,2,NEC,MED,juerana-vermelha,Parkia pendula,V,V,V,V,2.865,6.11,7.83,8.34,0.000645,0.002932,0.004815,0.005463
5594,IGR,4,14,PAS,1,2,NEC,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,2.596,1.993,2.457,3.014,0.000529,0.000312,0.000474,0.000713
5595,IGR,4,15,ACJ,1,2,NEC,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,4.344,3.72,3.82,3.82,0.001482,0.001087,0.001146,0.001146
5596,IGR,4,16,TIM,1,2,NEC,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,16.135,14.804,16.142,17.17,0.020447,0.017212,0.020466,0.023154
5597,IGR,4,17,JER,1,2,NEC,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,1.592,2.86,4.33,5.22,0.000199,0.000642,0.001473,0.00214
5598,IGR,4,18,ACG,1,2,NEC,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,12.741,11.155,6.135,9.48,0.01275,0.009773,0.002956,0.007058
5599,IGR,4,19,SAP,1,2,NEC,MED,sapucaia,Lecythis pisonis,V,V,V,V,2.165,2.74,3.06,3.683,0.000368,0.00059,0.000735,0.001065
5600,IGR,4,20,PUT,1,2,NEC,MED,Putumuju,Centrolobium microchaete,V,V,V,V,7.639,5.12,5.92,9.68,0.004584,0.002059,0.002753,0.007359
5601,IGR,4,21,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,9.072,11.01,,,0.006464,0.009521,,
5602,IGR,4,22,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,M,M,C,C,,,,,,,,
5603,IGR,4,23,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.687,17.54,,,0.014714,0.024163,,
5604,IGR,4,24,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,8.276,9.36,,,0.005379,0.006881,,
5605,IGR,4,25,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,13.051,13.37,,,0.013377,0.01404,,
5606,IGR,4,26,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,19.099,25.75,,,0.028648,0.052077,,
5607,IGR,4,27,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,10.823,12.54,,,0.009199,0.012351,,
5608,IGR,4,28,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,12.732,15.88,,,0.012732,0.019806,,
5609,IGR,4,29,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,5.252,5.44,,,0.002166,0.002324,,
5610,IGR,4,30,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.189,22.22,,,0.023205,0.038777,,
5611,IGR,4,31,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.87,18.91,,,0.022353,0.028085,,
5612,IGR,4,32,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.507,20.53,,,0.024072,0.033103,,
5613,IGR,4,33,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.189,20.02,,,0.023205,0.031479,,
5614,IGR,4,34,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,17.985,21.87,,,0.025403,0.037565,,
5615,IGR,4,35,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,16.87,20.24,,,0.022353,0.032174,,
5616,IGR,4,36,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,11.777,11.84,,,0.010894,0.01101,,
5617,IGR,4,37,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,10.982,14.13,,,0.009472,0.015681,,
5618,IGR,4,38,EUC,1,2,NEC,INI,eucalipto,Eucalyptus spp.,V,V,C,C,12.414,12.73,,,0.012104,0.012728,,
