id,site,plot,tree,SPP,block,modelo,treatment,tratamcarina,wood,popular,spp,dapeq20,dapeq39,dapeq52,dapeq58,g20m2,g39m2,g52m2,g58m2,htotal39,htotal52,htotal58
1068,ara,9,108,SAP,5,4,NED,3,MED,Sapucaia,Lecythis pisonis,,,,,,,,,0,,
1069,ara,9,109,MDN,5,4,NED,3,MED,Madeira-nova,Pterogyne nitens,1.91,6.12,5.89,6.27,0.00029,0.00294,0.00272,0.00309,5.3,5.7,7.1
1070,ara,9,110,ACT,5,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,2.55,5.62,6.37,6.81,0.00051,0.00248,0.00319,0.00364,4.3,4.5,5.7
1071,ara,9,111,ACJ,5,4,NED,3,MED,Angico-canjiquinha,Peltophorum dubium ,4.86,10.6,9.64,10.98,0.00186,0.00883,0.0073,0.00947,10.2,11,12.9
1072,ara,9,112,JER,5,4,NED,3,MED,Jequitiba-rosa,Cariniana legalis,,2.07,4.12,4.12,,0.00034,0.00133,0.00133,2.7,3.7,3.6
1073,ara,9,113,JUE,5,4,NED,3,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
1074,ara,9,114,JEB,5,4,NED,3,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.5,,
1075,ara,9,115,ACG,5,4,NED,3,MED,Angico-cangalha,Mimosa artemisiana,,11.34,11.35,11.65,,0.0101,0.01012,0.01066,9.2,9.3,10.4
1076,ara,9,116,PAS,5,4,NED,3,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0.8,,
1077,ara,9,117,AGV,5,4,NED,3,MED,Angico-vermelho,Newtonia spp.,,12.72,13.08,14.39,,0.01271,0.01344,0.01626,10,9.2,11.9
1078,ara,9,118,SAP,5,4,NED,3,MED,Sapucaia,Lecythis pisonis,0.96,,,0.45,0.00007,,,0.00002,1.3,,
1079,ara,9,119,MDN,5,4,NED,3,MED,Madeira-nova,Pterogyne nitens,2.23,4.2,5.08,5.17,0.00039,0.00139,0.00203,0.0021,4,5.1,6.8
1080,ara,9,120,ACT,5,4,NED,3,MED,Angico-curtidor,Anadenanthera peregrina ,3.18,11.14,13.37,14.64,0.00079,0.00975,0.01404,0.01683,6.3,7.7,10.6
1081,ara,10,1,PBR,3,1,NNW,1,FIN,Pau-Brasil,Caesalpinia echinata,,3.04,5.01,4.33,,0.00073,0.00197,0.00147,3.2,4.7,4.3
1082,ara,10,2,COR,3,1,NNW,1,COM,Corindiba,Trema micrantha,8.15,13.61,16.69,14.76,0.00522,0.01456,0.02189,0.01712,8.3,9.7,10.8
1083,ara,10,3,CED,3,1,NNW,1,FIN,Cedro,Cedrela fissilis,,5.19,5.57,5.6,,0.00212,0.00244,0.00246,5.2,6.3,10.5
1084,ara,10,4,EBR,3,1,NNW,1,COM,Embauba-branca,Cecropia hololeuca,5.73,7.29,7.77,7.83,0.00258,0.00417,0.00474,0.00482,6.2,7.4,8.9
1085,ara,10,5,IPR,3,1,NNW,1,FIN,Ipe-roxo,Tabebuia heptaphylla,1.27,0.95,2.29,0.74,0.00013,0.00007,0.00041,0.00004,1.8,1.9,2.3
1086,ara,10,6,PTG,3,1,NNW,1,COM,Pitanga,Eugenia uniflora,,,,,,,,,0.4,,
1087,ara,10,7,PAM,3,1,NNW,1,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0.4,,
1088,ara,10,8,AGO,3,1,NNW,1,COM,Agoniada,Himatanthus sucuuba ,2.23,4.3,6.32,5.52,0.00039,0.00145,0.00314,0.0024,3.5,4.5,5.3
1089,ara,10,9,JTB,3,1,NNW,1,FIN,Jatoba,Hymenaea courbaril,,1.11,2.66,0.94,,0.0001,0.00055,0.00007,1.9,2.6,3.8
1090,ara,10,10,FSB,3,1,NNW,1,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
1091,ara,10,11,IPF,3,1,NNW,1,FIN,Ipe-felpudo,Zeyheria tuberculosa,1.91,6.84,7.7,7.77,0.00029,0.00367,0.00466,0.00474,4.7,6.6,6.9
1092,ara,10,12,ARO,3,1,NNW,1,COM,Aroeira-pimenteira,Schinus terenbitifolius,5.73,5.69,9,8.66,0.00258,0.00255,0.00636,0.00589,3.5,4.8,5.1
1093,ara,10,13,VIN,3,1,NNW,1,FIN,Vinhatico,Plathymenia foliolosa,,10.5,12.1,12.45,,0.00866,0.0115,0.01217,5.3,7.5,7.9
1094,ara,10,14,CMI,3,1,NNW,1,COM,Caja-mirim,Spondias spp.,,8.09,9.84,9.68,,0.00514,0.0076,0.00736,6,6.6,8
1095,ara,10,15,BRA,3,1,NNW,1,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
1096,ara,10,16,MUR,3,1,NNW,1,COM,Murici,Byrsonima spp.,1.91,4.65,4.8,1.39,0.00029,0.0017,0.00181,0.00015,2.6,2.8,3
1097,ara,10,17,BAL,3,1,NNW,1,FIN,Balsamo,Myrocarpus frondosus,,1.59,4.17,1.43,,0.0002,0.00136,0.00016,1.8,3,3.1
1098,ara,10,18,ARA,3,1,NNW,1,COM,Araca,Psidium sp.,3.82,,,,0.00115,,,,0,,
1099,ara,10,19,JBA,3,1,NNW,1,FIN,Jacaranda-da-Bahia,Dalbergia nigra,4.46,2.55,3.72,1.27,0.00156,0.00051,0.00109,0.00013,3,4.1,5.1
1100,ara,10,20,PCG,3,1,NNW,1,COM,Pau-cigarra,Senna multijuga,5.73,14.25,18.11,18.99,0.00258,0.01595,0.02576,0.02832,9,10.5,11.7
1101,ara,10,21,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,4.46,,,,0.00156,,,,0,,
1102,ara,10,22,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,4.77,14.87,17.51,18.01,0.00179,0.01736,0.02407,0.02548,6.5,8.8,9.9
1103,ara,10,23,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0,,
1104,ara,10,24,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,3.32,5.69,8,8.12,0.00087,0.00255,0.00502,0.00518,4.4,5,5.8
1105,ara,10,25,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,,3.5,3.5,3.44,,0.00096,0.00096,0.00093,3,2.9,2.4
1106,ara,10,26,ING,3,1,NNW,1,INI,Inga,Inga laurina,5.4,11.08,11.64,11.42,0.00229,0.00964,0.01064,0.01025,4.2,6.2,5.6
1107,ara,10,27,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,7.07,12.23,13.87,13.63,0.00393,0.01175,0.01511,0.0146,4,5.3,5.8
1108,ara,10,28,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,3.83,14.55,17.64,18.27,0.00115,0.01663,0.02445,0.02623,7.5,8.6,10.2
1109,ara,10,29,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,2.86,5.98,6.89,6.52,0.00064,0.00281,0.00373,0.00334,4.2,4.5,3.1
1110,ara,10,30,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,5.14,3.82,7.01,2.23,0.00208,0.00115,0.00385,0.00039,3.4,4.8,6
1111,ara,10,31,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,5.56,15.07,17.59,18.09,0.00243,0.01783,0.02429,0.0257,5.7,7,7.7
1112,ara,10,32,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,8.22,15.86,17.52,18.69,0.00531,0.01975,0.0241,0.02743,7.4,9.2,11.2
1113,ara,10,33,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,2.85,3.93,3.93,,0.00064,0.00121,0.00121,3.7,4.7,5.4
1114,ara,10,34,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,,10.2,12.43,12.79,,0.00817,0.01213,0.01286,5.4,3.8,7
1115,ara,10,35,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,4.56,11.83,13.45,13.65,0.00164,0.01099,0.01421,0.01463,6.6,7.2,8.1
1116,ara,10,36,ING,3,1,NNW,1,INI,Inga,Inga laurina,4.24,8.42,10.09,10.07,0.00141,0.00556,0.00799,0.00796,5,5.4,6.4
1117,ara,10,37,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,4.59,7.64,9.24,5.24,0.00166,0.00458,0.0067,0.00215,2.7,3.3,2.8
1118,ara,10,38,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,,19.98,22.24,22.92,,0.03136,0.03883,0.04126,9,10.5,11.8
1119,ara,10,39,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,5.86,5.3,5.3,5.4,0.0027,0.0022,0.0022,0.00229,6,6.4,6.6
1120,ara,10,40,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,,3.18,4.73,5.24,,0.00079,0.00176,0.00216,3.2,3.3,3.3
1121,ara,10,41,ACT,3,1,NNW,1,MED,Angico-curtidor,Anadenanthera peregrina ,3.61,17.3,21.64,22.95,0.00103,0.02349,0.03679,0.04137,7.8,9.7,10.5
1122,ara,10,42,MDN,3,1,NNW,1,MED,Madeira-nova,Pterogyne nitens,1.43,2.71,3.91,1.06,0.00016,0.00058,0.0012,0.00009,2.5,3,2.9
1123,ara,10,43,SAP,3,1,NNW,1,MED,Sapucaia,Lecythis pisonis,4.15,1.59,1.97,0.67,0.00135,0.0002,0.0003,0.00004,1.8,2,2.4
1124,ara,10,44,AGV,3,1,NNW,1,MED,Angico-vermelho,Newtonia spp.,,1.27,3.88,4.49,,0.00013,0.00118,0.00158,1.9,4.3,2.1
1125,ara,10,45,PAS,3,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,3.06,4.86,1.6,,0.00074,0.00186,0.0002,2.4,3.2,3.7
1126,ara,10,46,ACG,3,1,NNW,1,MED,Angico-cangalha,Mimosa artemisiana,6.13,20.64,21.63,21.58,0.00295,0.03344,0.03676,0.03658,10.7,10.5,13
1127,ara,10,47,JEB,3,1,NNW,1,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.3,,
1128,ara,10,48,JUE,3,1,NNW,1,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
1129,ara,10,49,JER,3,1,NNW,1,MED,Jequitiba-rosa,Cariniana legalis,,,,,,,,,0.9,,
1130,ara,10,50,ACJ,3,1,NNW,1,MED,Angico-canjiquinha,Peltophorum dubium ,5.41,8.88,10.39,12.82,0.0023,0.00619,0.00849,0.0129,6.7,7.3,9
1131,ara,10,51,ACT,3,1,NNW,1,MED,Angico-curtidor,Anadenanthera peregrina ,4.5,,,,0.00159,,,,0,,
1132,ara,10,52,MDN,3,1,NNW,1,MED,Madeira-nova,Pterogyne nitens,2.71,1.66,3.32,1.05,0.00058,0.00022,0.00086,0.00009,2.8,3.4,3.8
1133,ara,10,53,SAP,3,1,NNW,1,MED,Sapucaia,Lecythis pisonis,,,,,,,,,1,,
1134,ara,10,54,AGV,3,1,NNW,1,MED,Angico-vermelho,Newtonia spp.,,,,,,,,,0,,
1135,ara,10,55,PAS,3,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,0.64,0.8,,,0.00003,0.00005,,1.5,1.5,
1136,ara,10,56,ACG,3,1,NNW,1,MED,Angico-cangalha,Mimosa artemisiana,9.67,20.76,22.72,23.54,0.00735,0.03385,0.04054,0.04351,8.5,8.5,10.9
1137,ara,10,57,JEB,3,1,NNW,1,MED,Jequitiba-branco,Cariniana estrelensis,,,,,,,,,0.5,,
1138,ara,10,58,JUE,3,1,NNW,1,MED,Juerana-vermelha,Parkia pendula,,,,,,,,,0,,
1139,ara,10,59,JER,3,1,NNW,1,MED,Jequitiba-rosa,Cariniana legalis,,0.64,0.48,0.13,,0.00003,0.00002,0,1.4,1.4,1.4
1140,ara,10,60,ACJ,3,1,NNW,1,MED,Angico-canjiquinha,Peltophorum dubium ,4.9,6.24,6.91,7.19,0.00189,0.00306,0.00375,0.00406,5,7.7,10.6
1141,ara,10,61,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,7.04,11.83,13.17,13.13,0.0039,0.01098,0.01362,0.01355,6.2,7.7,9
1142,ara,10,62,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,6.07,10.46,13.24,13.74,0.00289,0.0086,0.01376,0.01483,5.5,7.4,8.9
1143,ara,10,63,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0,,
1144,ara,10,64,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,,,,,,,,,0,,
1145,ara,10,65,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,3.98,,,,0.00124,,,,0.6,,
1146,ara,10,66,ING,3,1,NNW,1,INI,Inga,Inga laurina,3.92,11.13,12.62,12.31,0.00121,0.00974,0.01251,0.0119,5.2,5.5,5.9
1147,ara,10,67,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,9.82,0.64,0.8,0.9,0.00758,0.00003,0.00005,0.00006,1.5,1.6,1.8
1148,ara,10,68,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,5.49,12.67,15.43,16.1,0.00236,0.0126,0.0187,0.02036,6.2,7.8,8.4
1149,ara,10,69,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,,,,,,,,,0,,
1150,ara,10,70,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,3.16,5.5,8.46,8.99,0.00079,0.00238,0.00562,0.00635,3.2,4.7,5
1151,ara,10,71,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,7.06,15.46,18.04,18.39,0.00392,0.01878,0.02556,0.02656,5.7,7.8,8.6
1152,ara,10,72,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,9.33,11.46,14.48,15.34,0.00683,0.01031,0.01647,0.01848,6.2,8.5,8.6
1153,ara,10,73,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0,,
1154,ara,10,74,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,3.83,7.76,11.32,11.78,0.00115,0.00473,0.01007,0.0109,5.2,7,7.2
1155,ara,10,75,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,,10.2,11.61,11.59,,0.00817,0.01058,0.01055,4,5,4.6
1156,ara,10,76,ING,3,1,NNW,1,INI,Inga,Inga laurina,4.73,9.74,12,11.91,0.00176,0.00745,0.01132,0.01115,6.3,6.7,6.8
1157,ara,10,77,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,6.69,15.56,17.51,17,0.00351,0.01901,0.02408,0.0227,4.2,6.5,8.5
1158,ara,10,78,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,4.21,18.03,19.89,20.28,0.00139,0.02552,0.03109,0.03231,8.2,9.1,11.1
1159,ara,10,79,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,,6.21,6.72,6.68,,0.00303,0.00355,0.0035,6.3,7,8.4
1160,ara,10,80,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,,4.84,7.21,7.42,,0.00184,0.00408,0.00433,4.5,6.3,6.6
1161,ara,10,81,PBR,3,1,NNW,1,FIN,Pau-Brasil,Caesalpinia echinata,,2.59,3.39,3.28,,0.00053,0.0009,0.00085,3.2,3.8,3.8
1162,ara,10,82,COR,3,1,NNW,1,COM,Corindiba,Trema micrantha,5.41,23.45,26.86,27.6,0.0023,0.04319,0.05666,0.05983,10.5,11,13.1
1163,ara,10,83,CED,3,1,NNW,1,FIN,Cedro,Cedrela fissilis,3.82,5.55,6.26,4.86,0.00115,0.00242,0.00308,0.00185,4.7,5.8,6.8
1164,ara,10,84,EBR,3,1,NNW,1,COM,Embauba-branca,Cecropia hololeuca,4.77,7.73,,,0.00179,0.00469,,,6.5,,
1165,ara,10,85,IPR,3,1,NNW,1,FIN,Ipe-roxo,Tabebuia heptaphylla,2.55,1.75,3.01,3.18,0.00051,0.00024,0.00071,0.00079,2.3,2.8,3.1
1166,ara,10,86,PTG,3,1,NNW,1,COM,Pitanga,Eugenia uniflora,,0.8,1.74,1.63,,0.00005,0.00024,0.00021,1.7,2,2.3
1167,ara,10,87,PAM,3,1,NNW,1,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0.9,,
1168,ara,10,88,AGO,3,1,NNW,1,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0,,
1169,ara,10,89,JTB,3,1,NNW,1,FIN,Jatoba,Hymenaea courbaril,,1.59,2.69,2.76,,0.0002,0.00057,0.0006,2.5,3.5,3.7
1170,ara,10,90,FSB,3,1,NNW,1,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
1171,ara,10,91,IPF,3,1,NNW,1,FIN,Ipe-felpudo,Zeyheria tuberculosa,,,,,,,,,0,,
1172,ara,10,92,ARO,3,1,NNW,1,COM,Aroeira-pimenteira,Schinus terenbitifolius,3.12,8.74,11.54,11.92,0.00076,0.00599,0.01045,0.01116,3.7,5,5.8
1173,ara,10,93,VIN,3,1,NNW,1,FIN,Vinhatico,Plathymenia foliolosa,,10.66,13.63,13.75,,0.00892,0.01459,0.01484,6.3,8,8.4
1174,ara,10,94,CMI,3,1,NNW,1,COM,Caja-mirim,Spondias spp.,2.86,8.09,9.99,10.19,0.00064,0.00514,0.00783,0.00815,5,6,8.1
1175,ara,10,95,BRA,3,1,NNW,1,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0.4,,
1176,ara,10,96,PAS,3,1,NNW,1,MED,Pau-sangue,Pterocarpus rohrii,,,,,,,,,0.5,,
1177,ara,10,97,BAL,3,1,NNW,1,FIN,Balsamo,Myrocarpus frondosus,,1.91,4.07,4.07,,0.00029,0.0013,0.0013,2.5,4,4.1
1178,ara,10,98,ARA,3,1,NNW,1,COM,Araca,Psidium sp.,,,,,,,,,0,,
1179,ara,10,99,JBA,3,1,NNW,1,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,10.47,12.32,13.3,,0.00861,0.01193,0.0139,9.1,10.2,10.9
1180,ara,10,100,PCG,3,1,NNW,1,COM,Pau-cigarra,Senna multijuga,1.91,16.5,18.59,19.77,0.00029,0.02139,0.02715,0.0307,8,9.4,12
1181,ara,10,101,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,4.12,11.82,12.8,12.59,0.00133,0.01098,0.01287,0.01246,4.7,5.6,5.6
1182,ara,10,102,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,8.88,8.97,10.22,10.77,0.0062,0.00632,0.0082,0.00911,4,6.2,7.8
1183,ara,10,103,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,,,,,,,,0,,
1184,ara,10,104,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,4.11,7.81,10.39,11.11,0.00133,0.00479,0.00848,0.0097,5.4,6.9,8.7
1185,ara,10,105,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,,12.64,12.69,10.73,,0.01254,0.01264,0.00905,5,6.5,8
1186,ara,10,106,ING,3,1,NNW,1,INI,Inga,Inga laurina,4.58,11.91,13.92,13.86,0.00165,0.01113,0.01522,0.01509,5.2,6.5,8.5
1187,ara,10,107,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,5.32,9.7,10.98,10.73,0.00222,0.0074,0.00947,0.00904,4,5.5,7.6
1188,ara,10,108,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,2.23,14,18.68,19.55,0.00039,0.01539,0.0274,0.03003,6,8.3,10.6
1189,ara,10,109,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,1.91,5.09,5.47,5.44,0.00029,0.00203,0.00235,0.00232,4.9,6.2,6.5
1190,ara,10,110,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,1.94,7.62,10.3,11.05,0.0003,0.00456,0.00833,0.00959,5.3,7.4,8.7
1191,ara,10,111,INM,3,1,NNW,1,INI,Inga-de-metro,Inga edulis,3.88,14.22,16.07,15.99,0.00118,0.01587,0.02029,0.02009,5.5,7.1,8.4
1192,ara,10,112,BOL,3,1,NNW,1,INI,Boleira,Joannesia princeps,9.06,18.22,21.03,21.55,0.00645,0.02606,0.03474,0.03647,7,8.7,10
1193,ara,10,113,CBT,3,1,NNW,1,INI,Camboata,Cupania sp.,,2.29,3.18,3.25,,0.00041,0.00079,0.00083,3.6,4.7,5.2
1194,ara,10,114,PPO,3,1,NNW,1,INI,Peito-de-pombo,Tapirira guianensis,3.22,6.72,8.91,9.29,0.00081,0.00355,0.00624,0.00678,5.6,6.7,8.9
1195,ara,10,115,MUL,3,1,NNW,1,INI,Mululo,Aegiphila sellowiana,3.53,6.05,6.26,6.33,0.00098,0.00287,0.00307,0.00314,3.6,5,5.7
1196,ara,10,116,ING,3,1,NNW,1,INI,Inga,Inga laurina,4.55,8.98,10.41,10.49,0.00163,0.00633,0.00851,0.00864,4.7,6,6
1197,ara,10,117,TIM,3,1,NNW,1,INI,Tamboril,Enterolobium contortisiliquum,3.85,6.12,7.59,7.51,0.00116,0.00294,0.00452,0.00443,3,4,5
1198,ara,10,118,FDG,3,1,NNW,1,INI,Fedegoso,Senna macranthera,7.07,18.34,20.19,20.91,0.00393,0.02641,0.03201,0.03434,8.6,9.6,10.9
1199,ara,10,119,PVI,3,1,NNW,1,INI,Pau-viola,Cytharexyllum myrianthum,,3.63,4.02,4.1,,0.00103,0.00127,0.00132,4.5,4.5,4.1
1200,ara,10,120,CFO,3,1,NNW,1,INI,Cinco-folhas,Sparattosperma leucanthum,2.29,6.38,8.5,9.18,0.00041,0.0032,0.00568,0.00661,4.3,5.8,7.1
1201,ara,11,1,PBR,3,3,NES,2,FIN,Pau-Brasil,Caesalpinia echinata,,1.91,3.5,3.3,,0.00029,0.00096,0.00086,2.7,2.8,2.8
1202,ara,11,2,COR,3,3,NES,2,COM,Corindiba,Trema micrantha,11.22,9.72,,,0.00988,0.00742,,,7.2,,
1203,ara,11,3,CED,3,3,NES,2,FIN,Cedro,Cedrela fissilis,,3.88,5.09,5.03,,0.00118,0.00203,0.00199,4.7,5.1,5.4
1204,ara,11,4,EBR,3,3,NES,2,COM,Embauba-branca,Cecropia hololeuca,6.33,5.7,,,0.00315,0.00255,,,7.2,,
1205,ara,11,5,IPR,3,3,NES,2,FIN,Ipe-roxo,Tabebuia heptaphylla,,2.34,3.9,4.11,,0.00043,0.00119,0.00133,2.5,3.4,3
1206,ara,11,6,PTG,3,3,NES,2,COM,Pitanga,Eugenia uniflora,,,,0.33,,,,0.00001,1.2,,1.4
1207,ara,11,7,PAM,3,3,NES,2,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
1208,ara,11,8,AGO,3,3,NES,2,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0,,
1209,ara,11,9,JTB,3,3,NES,2,FIN,Jatoba,Hymenaea courbaril,,1.85,2.57,2.93,,0.00027,0.00052,0.00067,2.5,2.4,2.7
1210,ara,11,10,FSB,3,3,NES,2,COM,Fruto-de-sabia,Acnistus arborescens,,3.16,4.07,3.79,,0.00078,0.0013,0.00113,3.2,3.8,4
1211,ara,11,11,IPF,3,3,NES,2,FIN,Ipe-felpudo,Zeyheria tuberculosa,,,,,,,,,0,,
1212,ara,11,12,ARO,3,3,NES,2,COM,Aroeira-pimenteira,Schinus terenbitifolius,5.55,4.05,4.98,4.87,0.00242,0.00129,0.00195,0.00187,3.2,3.7,3.3
1213,ara,11,13,VIN,3,3,NES,2,FIN,Vinhatico,Plathymenia foliolosa,5.48,9.1,10.6,11.4,0.00236,0.0065,0.00882,0.01021,7.5,7.8,8
1214,ara,11,14,CMI,3,3,NES,2,COM,Caja-mirim,Spondias spp.,1.91,8.2,8.56,9.04,0.00029,0.00528,0.00575,0.00642,7.6,7.1,7
1215,ara,11,15,BRA,3,3,NES,2,FIN,Brauna,Melanoxylon brauna,5.33,,,,0.00223,,,,0,,
1216,ara,11,16,MUR,3,3,NES,2,COM,Murici,Byrsonima spp.,,,,,,,,,0,,
1217,ara,11,17,BAL,3,3,NES,2,FIN,Balsamo,Myrocarpus frondosus,,1.91,3.02,3.37,,0.00029,0.00072,0.00089,2.7,3.2,3
1218,ara,11,18,ARA,3,3,NES,2,COM,Araca,Psidium sp.,,0.7,1.11,1.54,,0.00004,0.0001,0.00019,1.6,2.1,2.3
1219,ara,11,19,JBA,3,3,NES,2,FIN,Jacaranda-da-Bahia,Dalbergia nigra,1.72,6.96,9.23,9.92,0.00023,0.00381,0.00668,0.00773,5,5.1,4.8
1220,ara,11,20,PCG,3,3,NES,2,COM,Pau-cigarra,Senna multijuga,,9.37,11.74,11.96,,0.0069,0.01083,0.01123,7,8.2,8.5
1221,ara,11,21,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,5.89,15.79,19.45,20.02,0.00272,0.01958,0.02971,0.03148,16.8,21.7,22.5
1222,ara,11,22,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.75,19.58,23.08,23.94,0.00601,0.03011,0.04184,0.04501,18.5,23,25.3
1223,ara,11,23,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,7.32,13.91,14.64,14.71,0.00421,0.0152,0.01683,0.01699,16,18.5,19.7
1224,ara,11,24,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,9.23,12.83,14.42,14.9,0.00669,0.01293,0.01633,0.01744,15.8,19,21.1
1225,ara,11,25,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.28,10.22,10.98,11.08,0.00538,0.0082,0.00947,0.00964,13.7,15.2,17
1226,ara,11,26,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.91,12.89,14.96,15.15,0.00624,0.01305,0.01758,0.01803,15,18.2,21
1227,ara,11,27,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.91,5.57,5.41,,0.00624,0.00244,0.0023,,9,9.5,
1228,ara,11,28,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.75,15.28,17.51,17.89,0.00601,0.01834,0.02408,0.02514,16,19.5,24.8
1229,ara,11,29,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.28,14.32,16.23,16.3,0.00538,0.01611,0.02069,0.02087,15.3,19.3,20.8
1230,ara,11,30,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.28,14.99,16.87,17.19,0.00538,0.01765,0.02235,0.02321,15.6,19,20.9
1231,ara,11,31,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,7.96,13.21,15.34,15.57,0.00498,0.01371,0.01848,0.01904,15,18,20.6
1232,ara,11,32,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.59,14.48,16.39,16.68,0.0058,0.01647,0.0211,0.02185,15.8,19.2,21.2
1233,ara,11,33,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,8.28,15.69,17.51,17.83,0.00538,0.01933,0.02408,0.02497,16.2,19.8,22.8
1234,ara,11,34,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,7.32,14.96,16.55,17.25,0.00421,0.01758,0.02151,0.02337,16,19,21.7
1235,ara,11,35,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,9.23,15.28,19.26,19.99,0.00669,0.01834,0.02913,0.03138,16.8,20.4,23.9
1236,ara,11,36,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,10.82,16.17,17.67,18.21,0.00919,0.02054,0.02452,0.02604,17,19.7,21.1
1237,ara,11,37,EUC,3,3,NES,2,INI,Eucalipto,Eucalyptus,9.23,14.45,15.6,15.66,0.00669,0.0164,0.01911,0.01926,16,19,20
